wgi_glacier_id,political_unit,continent_code,glacier_name,latitude,longitude,mean_elev (m),form,source_nourish,total_area (km²)
CN5Y635C0003,CN,5,,36.363,83.082,5820,4,1,2.22
CN5Y635E0006,CN,5,,36.35,83.051,5820,4,1,2
CN5Y635E0010,CN,5,,36.293,82.889,5660,4,1,0.29
CN5Y635F0001,CN,5,,36.486,82.55,5280,4,1,0.46
CN5Y636A0013,CN,5,,36.249,82.44,5300,3,1,2.77
CN5Y636B0002,CN,5,,36.213,82.372,5540,4,1,0.34
CN5Y636B0009,CN,5,,36.199,82.271,5700,4,1,0.44
CN5Y636E0007,CN,5,,36.194,81.984,5460,4,1,0.27
CN5Y636I0013,CN,5,,35.751,82.422,5720,4,1,0.57
CN5Y636I0052,CN,5,,35.589,82.263,5780,5,1,0.22
CN5Y636J0008,CN,5,,35.578,82.22,6180,4,1,0.45
CN5Y636J0054,CN,5,,35.486,82.037,5820,4,1,3.17
CN5Y637B0001,CN,5,,36.025,81.169,4760,4,1,0.6
CN5Y637B0007,CN,5,,35.992,81.137,5240,2,1,10.3
CN5Y637B0009,CN,5,,36.005,81.118,5120,3,1,3.89
CN5Y637C0025,CN,5,,36.045,80.618,4980,4,1,0.7
CN5Y637D0005,CN,5,,36.014,80.61,5440,4,1,1.32
CN5Y637D0015,CN,5,,35.993,80.552,5100,4,1,0.3
CN5Y637D0034,CN,5,,35.992,80.402,5120,4,1,0.27
CN5Y637E0014,CN,5,,36.058,80.264,5500,4,1,0.26
CN5Y637E0035,CN,5,,36.127,80.139,4760,5,1,0.11
CN5Y637G0003,CN,5,,36.525,80.321,5160,5,1,0.17
CN5Y641D0011,CN,5,,36.062,80.046,4920,4,1,0.43
CN5Y641D0015,CN,5,,36.031,80.112,5800,4,1,1.29
CN5Y641E0021,CN,5,,35.767,81.047,5740,4,1,0.52
CN5Y641E0026,CN,5,,35.737,81.072,5720,5,1,0.18
CN5Y641F0033,CN,5,,35.53,81.566,6160,4,1,1
CN5Y641F0047,CN,5,,35.409,81.455,5880,4,1,19.89
CN5Y641F0084,CN,5,,35.456,81.197,6300,4,1,0.62
CN5Y641F0088,CN,5,,35.505,81.156,6000,4,1,1.66
CN5Y641G0050,CN,5,,35.524,80.801,6040,3,1,4.16
CN5Y641G0100,CN,5,,35.638,80.792,5900,4,1,1.7
CN5Y641H0060,CN,5,,35.626,80.587,5820,4,1,0.29
CN5Y641H0116,CN,5,,35.771,80.537,5820,5,1,0.22
CN5Y641I0058,CN,5,,35.809,80.364,6000,5,1,0.28
CN5Y641I0109,CN,5,,35.887,80.265,5360,5,1,0.2
CN5Y641J0014,CN,5,,35.812,80.251,5680,5,1,0.06
CN5Y641J0151,CN,5,,35.687,80.165,5680,5,1,0.05
CN5Y641J0153,CN,5,,35.705,80.162,5620,5,1,0.08
CN5Y641J0176,CN,5,,35.578,80.087,6000,4,1,0.29
CN5Y641J0185,CN,5,,35.657,80.11,5520,5,1,0.05
CN5Y641J0212,CN,5,,35.688,80.008,5840,2,1,6.49
CN5Y641J0222,CN,5,,35.695,79.94,5700,5,1,0.17
CN5Y641J0261,CN,5,,35.701,79.744,5900,4,1,0.44
CN5Y641J0279,CN,5,,35.83,79.983,5500,5,1,0.09
CN5Y641K0010,CN,5,,35.904,79.912,5660,4,1,1.99
CN5Y641K0135,CN,5,,35.864,79.735,5880,2,1,4.54
CN5Y641K0142,CN,5,,35.86,79.685,5680,4,1,0.56
CN5Y641K0146,CN,5,,35.845,79.693,5880,4,1,0.4
CN5Y641K0148,CN,5,,35.824,79.701,5780,4,1,1.78
CN5Y641K0152,CN,5,,35.827,79.655,6000,5,1,0.17
CN5Y641K0163,CN,5,,35.846,79.584,6140,7,1,1.25
CN5Y641K0193,CN,5,,35.928,79.598,5680,4,1,0.51
CN5Y641K0202,CN,5,,35.953,79.582,5680,5,1,0.21
US2O90300001,US,2,Thrush Gl,64.931,-165.612,630,4,1,0.13
CN5Y641M0003,CN,5,,36.12,79.703,5160,4,1,5.51
CN5Y641M0012,CN,5,,36.143,79.642,5000,4,1,0.69
CN5Y641N0021,CN,5,,36.195,79.48,5260,4,1,1.55
CN5Y641N0024,CN,5,,36.218,79.469,4720,4,1,0.67
CN5Y642D0021,CN,5,,36.173,79.409,5560,5,1,0.24
CN5Y642D0025,CN,5,,36.213,79.381,5080,4,1,1.64
CN5Y642D0030,CN,5,,36.188,79.377,5180,4,1,1.53
CN5Y642D0076,CN,5,,36.197,79.261,5400,2,1,7.15
CN5Y642D0087,CN,5,,36.227,79.165,5100,4,1,0.63
CN5Y642E0004,CN,5,,36.27,79.096,5000,4,1,0.39
CN5Y642F0004,CN,5,,36.427,78.916,5080,4,1,3.01
CN5Y642H0020,CN,5,,36.39,78.753,5380,2,1,4.55
CN5Y642H0056,CN,5,,36.354,78.602,5400,4,1,0.76
CN5Y642I0005,CN,5,,36.376,78.575,5360,4,1,1.18
CN5Y642J0016,CN,5,,36.342,78.461,5200,4,1,1.06
CN5Y642J0020,CN,5,,36.341,78.46,5520,2,1,6.06
CN5Y642L0008,CN,5,,36.416,78.185,5680,4,1,0.79
CN5Y642N0004,CN,5,,36.295,78.653,5640,4,1,0.66
CN5Y642N0022,CN,5,,36.251,78.86,5500,5,1,0.1
CN5Y642O0029,CN,5,,36.121,79.404,5880,8,1,0.63
CN5Y642O0075,CN,5,,36.093,79.291,5880,2,1,10.48
CN5Y642Q0030,CN,5,,35.879,79.446,6340,5,1,0.18
CN5Y643C0012,CN,5,,35.738,78.895,5840,4,1,1.36
CN5Y643D0006,CN,5,,35.764,78.84,5800,5,1,0.07
CN5Y643D0031,CN,5,,35.76,78.773,6020,4,1,0.38
CN5Y643E0015,CN,5,,35.635,78.725,6020,4,1,1.42
CN5Y643H0057,CN,5,,35.159,78.55,5860,4,1,0.8
CN5Y643J0010,CN,5,,35.346,78.706,5840,5,1,0.03
CN5Y643K0036,CN,5,,35.654,78.259,5780,4,1,0.29
CN5Y643K0039,CN,5,,35.715,78.381,5840,4,1,0.81
CN5Y643M0009,CN,5,,35.867,78.725,5660,4,1,0.35
CN5Y643N0026,CN,5,,35.773,78.518,5680,4,1,2.09
CN5Y644A0006,CN,5,,35.964,79.082,5780,4,1,0.25
CN5Y644A0046,CN,5,,35.965,78.915,5880,5,1,0.06
CN5Y644B0012,CN,5,,36.069,78.867,5940,5,1,0.11
CN5Y644B0065,CN,5,,36.084,78.772,5840,4,1,0.56
CN5Y644C0017,CN,5,,36.111,78.62,5600,5,1,0.2
CN5Y644D0010,CN,5,,36.073,78.604,5740,5,1,0.04
CN5Y644E0001,CN,5,,36.204,78.382,5500,4,1,0.38
CN5Y644E0041,CN,5,,36.192,78.291,5780,3,1,2.99
CN5Y644F0038,CN,5,,36.19,78.189,5700,4,1,0.24
CN5Y644H0020,CN,5,,36.36,77.625,5460,5,1,0.07
CN5Y644I0015,CN,5,,36.523,77.88,5260,4,1,0.93
CN5Y644I0024,CN,5,,36.592,77.932,5200,5,1,0.23
CN5Y644I0125,CN,5,,36.558,77.62,5600,4,1,0.52
CN5Y644I0128,CN,5,,36.55,77.598,5260,5,1,0.18
CN5Y644I0163,CN,5,,36.555,77.479,5800,5,1,0.15
CN5Y644I0168,CN,5,,36.576,77.529,5700,4,1,0.35
CN5Y644J0033,CN,5,,36.697,78.005,5200,5,1,0.08
CN5Y644L0006,CN,5,,36.667,78.37,5580,5,1,0.21
CN5Y644L0010,CN,5,,36.642,78.353,5380,4,1,0.69
CN5Y644L0015,CN,5,,36.632,78.386,5320,5,1,0.12
CN5Y644M0005,CN,5,,36.598,78.445,4960,4,1,0.42
CN5Y644M0014,CN,5,,36.673,78.46,5340,4,1,0.39
CN5Y644M0016,CN,5,,36.681,78.477,5400,5,1,0.1
CN5Y644M0022,CN,5,,36.683,78.512,5020,5,1,0.05
CN5Y644M0033,CN,5,,36.704,78.541,5060,4,1,0.45
CN5Y645C0050,CN,5,,36.722,78.313,5000,4,1,0.36
CN5Y645C0092,CN,5,,36.76,78.086,5060,4,1,0.53
CN5Y645C0100,CN,5,,36.771,78.052,5020,5,1,0.07
CN5Y645F0026,CN,5,,36.793,78.05,4940,4,1,0.52
CN5Y645G0041,CN,5,,36.764,77.558,5120,4,1,0.45
CN5Y651B0001,CN,5,,36.853,77.512,4860,5,1,0.16
CN5Y651E0002,CN,5,,36.83,77.279,5120,5,1,0.24
CN5Y651F0037,CN,5,,36.581,77.19,5140,5,1,0.22
CN5Y651G0001,CN,5,,36.834,76.9,4840,5,1,0.17
CN5Y651G0046,CN,5,,36.781,76.673,5080,5,1,0.27
CN5Y651H0009,CN,5,,36.891,76.651,4740,5,1,0.23
CN5Y651I0007,CN,5,,37.27,76.495,4760,4,1,0.37
CN5Y652G0024,CN,5,,36.667,76.704,5240,4,1,0.29
CN5Y652G0026,CN,5,,36.671,76.694,5080,4,1,0.36
CN5Y652G0078,CN,5,,36.722,76.438,5530,4,1,0.34
CN5Y652H0003,CN,5,,36.973,76.179,5280,4,1,1.79
CN5Y652H0008,CN,5,,37.005,76.161,5220,4,1,0.39
CN5Y652M0007,CN,5,,36.773,76.232,5380,2,1,3.34
CN5Y653D0058,CN,5,,36.671,76.842,5620,4,1,0.79
CN5Y653D0062,CN,5,,36.583,76.915,5300,5,1,0.12
CN5Y653E0006,CN,5,,36.466,76.901,5540,4,1,1.2
CN5Y653E0008,CN,5,,36.479,76.922,5440,5,1,0.19
CN5Y653E0021,CN,5,,36.524,76.957,5440,4,1,0.87
CN5Y653H0005,CN,5,,35.663,78.166,5660,4,1,0.23
CN5Y653H0019,CN,5,,35.572,78.119,5800,4,1,0.47
CN5Y653H0040,CN,5,,35.623,77.885,5680,4,1,0.31
CN5Y653J0002,CN,5,,35.969,77.846,5700,5,1,0.17
CN5Y653J0004,CN,5,,35.98,77.823,5640,4,1,0.78
CN5Y653K0008,CN,5,,35.804,77.828,5740,4,1,0.23
CN5Y653K0018,CN,5,,35.714,77.748,5640,4,1,0.33
CN5Y653K0058,CN,5,,35.563,77.66,5700,4,1,0.28
CN5Y653K0094,CN,5,,35.616,77.591,5740,4,1,0.31
CN5Y653K0183,CN,5,,35.748,77.236,5820,4,1,0.83
CN5Y653L0002,CN,5,,35.938,77.463,5520,4,1,0.2
CN5Y653L0034,CN,5,,35.949,77.366,5580,4,1,0.27
CN5Y653L0100,CN,5,,36.145,77.142,5600,5,1,0.12
CN5Y653M0030,CN,5,,36.239,77.359,5660,5,1,0.21
CN5Y653N0011,CN,5,,36.289,77.348,5660,5,1,0.18
CN5Y653N0026,CN,5,,36.342,77.363,5520,4,1,0.81
CN5Y653O0007,CN,5,,36.338,77.262,5560,4,1,0.35
CN5Y653O0052,CN,5,,36.215,77.077,5340,5,1,0.09
CN5Y653Q0039,CN,5,,36.143,76.929,5360,4,1,0.67
CN5Y653Q0129,CN,5,,35.807,77.064,5920,4,1,0.81
CN5Y653Q0196,CN,5,,36.069,76.824,6040,4,1,1.53
CN5Y653Q0262,CN,5,,36.301,76.487,5500,2,1,3.94
CN5Y653Q0272,CN,5,,36.35,76.566,5640,4,1,1.04
CN5Y654A0022,CN,5,,36.403,76.203,5480,1,1,2.82
CN5Y654B0010,CN,5,,36.263,76.409,5880,4,1,0.52
CN5Y654C0023,CN,5,,36.181,76.573,5640,4,1,0.4
CN5Y654C0037,CN,5,,35.942,76.756,5740,5,1,0.14
CN5Y654C0180,CN,5,,35.998,76.636,5320,4,1,0.54
CN5Y654C0189,CN,5,,36.035,76.575,5460,3,1,2.34
CN5Y654D0078,CN,5,,36.132,76.289,5600,2,1,1.5
CN5Y654D0092,CN,5,,36.181,76.235,5600,3,1,2.04
CN5Y654D0103,CN,5,,36.255,76.214,5280,4,1,0.77
CN5Y654G0009,CN,5,,36.799,75.652,5140,5,1,0.21
CN5Y655A0035,CN,5,,36.8,75.836,5320,2,1,9.38
CN5Y655B0021,CN,5,,37.012,75.683,5180,4,1,0.6
CN5Y655B0027,CN,5,,37.046,75.641,5120,5,1,0.18
CN5Y655C0005,CN,5,,37.04,75.772,5140,4,1,0.68
CN5Y655E0004,CN,5,,37.308,75.622,5200,4,1,0.97
CN5Y656B0007,CN,5,,37.442,75.545,5160,4,1,0.42
CN5Y656B0014,CN,5,,37.461,75.522,5220,4,1,1.68
CN5Y656C0010,CN,5,,37.38,75.527,5080,4,1,0.42
CN5Y656D0068,CN,5,,36.96,75.464,5220,4,1,1.05
CN5Y656E0018,CN,5,,37.065,75.203,5200,3,1,2.55
CN5Y656E0051,CN,5,,37.011,74.965,5020,4,1,0.66
CN5Y656E0132,CN,5,,37.199,74.484,5320,4,1,2.3
CN5Y656E0191,CN,5,,37.212,75.051,5100,4,1,2.01
CN5Y656E0197,CN,5,,37.244,75.027,5160,4,1,3.43
CN5Y656E0204,CN,5,,37.223,74.928,5180,4,1,5.07
CN5Y656F0017,CN,5,,37.398,75.142,5100,4,1,1.03
CN5Y656F0048,CN,5,,37.465,75.199,4960,4,1,0.29
CN5Y656F0073,CN,5,,37.584,75.196,5160,3,1,6.37
CN5Y656F0085,CN,5,,37.611,75.112,5100,4,1,0.28
CN5Y656F0093,CN,5,,37.672,75.159,5120,4,1,2.26
CN5Y656G0025,CN,5,,37.603,74.96,4920,5,1,0.18
CN5Y656G0034,CN,5,,37.679,75.037,5200,4,1,0.23
CN5Y656H0008,CN,5,,37.792,75.002,5180,5,1,0.13
CN5Y656I0029,CN,5,,38.145,75.163,5360,4,1,0.46
CN5Y656I0037,CN,5,,38.216,75.225,5000,2,1,4.27
CN5Y656L0009,CN,5,,37.975,75.584,5020,4,1,0.38
CN5Y656L0023,CN,5,,38.032,75.473,4980,4,1,0.22
CN5Y656L0029,CN,5,,38.163,75.344,5100,4,1,0.23
CN5Y662B0004,CN,5,,38.606,75.825,4500,3,1,0.67
CN5Y662C0020,CN,5,,38.283,75.557,4810,5,1,0.2
CN5Y662C0029,CN,5,,38.277,75.46,4800,4,1,0.58
CN5Y663B0040,CN,5,,38.711,75.189,5240,8,1,1.55
CN5Y663C0006,CN,5,,38.664,75.085,5960,3,1,4.9
CN5Y663D0004,CN,5,,38.56,75.261,5600,2,1,45.08
CN5Y663D0024,CN,5,,38.382,75.351,5040,3,1,5.91
CN5Y663D0048,CN,5,,38.325,75.323,5120,8,1,1.17
CN5Y663D0052,CN,5,,38.28,75.368,5260,5,1,0.34
CN5Y663D0057,CN,5,,38.23,75.396,5050,4,1,0.63
CN5Y663I0006,CN,5,,38.867,74.271,5020,5,1,0.28
CN5Y663I0024,CN,5,,38.747,74.141,5020,4,1,1.02
CN5Y663I0028,CN,5,,38.836,74.182,5040,5,1,0.25
CN5Y663I0084,CN,5,,38.926,73.791,5440,4,1,1.59
CN5Y663I0108,CN,5,,38.951,73.99,5160,4,1,1.54
CN5Y663I0112,CN,5,,38.954,74.013,4940,5,1,0.43
CN5Y663J0037,CN,5,,39.225,74.528,5240,3,1,3.63
CN5Y663J0057,CN,5,,39.122,74.649,5300,4,1,0.84
CN5Y663L0021,CN,5,,38.906,74.985,5100,5,1,0.46
CN5Y663L0027,CN,5,,38.869,75.025,5120,5,1,0.78
CN5Y663M0003,CN,5,,38.799,75.158,4860,4,1,2.72
CN5Y663N0002,CN,5,,38.84,75.226,4700,5,1,0.29
CN5Y663O0017,CN,5,,38.984,74.904,4860,5,1,0.45
CN5Y663O0029,CN,5,,39.06,74.849,4720,4,1,1.04
CN5Y663P0012,CN,5,,39.159,74.891,4760,3,1,2.55
CN5Y663P0023,CN,5,,39.169,74.763,4600,2,1,4.71
CN5Y663P0031,CN,5,,39.232,74.708,4520,5,1,0.19
CN5Y664B0024,CN,5,,39.333,74.558,4720,5,1,0.24
CN5Y665C0003,CN,5,,39.319,75.276,4440,4,1,1.06
CN5Y665D0002,CN,5,,39.287,75.218,4860,3,1,5.23
CN5Y665D0021,CN,5,,39.013,74,5100,5,1,0.38
CN5Y665D0069,CN,5,,39.144,73.752,5280,5,1,0.18
CN5Y665D0088,CN,5,,39.176,73.694,5040,4,1,0.49
CN5Y665H0012,CN,5,,39.457,73.725,5280,4,1,0.86
CN5Y666C0014,CN,5,,39.527,73.885,4520,4,1,3.08
CN5Y667B0002,CN,5,,40.067,74.45,4380,5,1,0.03
CN5Y667D0015,CN,5,,40.317,74.8,4320,0,1,0.02
CN5Y667H0005,CN,5,,40.017,74.833,4440,4,1,0.56
CN5Y667J0006,CN,5,,40.117,74.9,4440,5,1,0.07
CN5Y671C0016,CN,5,16,40.72,76.88,4360,5,1,0.19
CN5Y671C0021,CN,5,21,40.72,76.85,4300,4,1,0.21
CN5Y671C0029,CN,5,29,40.72,76.82,4340,0,1,0.21
CN5Y671M0014,CN,5,14,40.98,76.87,4280,0,1,0.06
CN5Y671M0034,CN,5,34,41,77.08,4200,0,1,0.05
CN5Y671N0003,CN,5,3,40.97,77.3,4300,3,1,2.57
CN5Y671N0012,CN,5,12,40.97,77.35,4800,5,1,0.29
CN5Y671N0040,CN,5,40,40.88,77.48,4580,5,1,0.39
CN5Y671O0043,CN,5,43,41.05,77.87,4800,5,1,0.24
CN5Y671P0017,CN,5,17,41.02,78.07,4460,2,1,1.74
CN5Y671P0027,CN,5,27,41.02,78.03,4400,0,1,1.82
CN5Y672B0002,CN,5,2,41.12,78.02,4480,0,1,0.08
CN5Y672B0029,CN,5,29,41.1,77.77,4260,4,1,0.45
CN5Y672C0034,CN,5,34,41.03,77.6,4440,4,1,0.7
CN5Y672C0066,CN,5,66,41,77.47,5060,0,1,0.07
CN5Y672F0026,CN,5,26,41.25,78.35,4320,3,1,2.57
CN5Y672F0028,CN,5,28,41.25,78.33,4400,0,1,0.1
CN5Y672G0005,CN,5,5,41.23,78.48,4580,5,1,0.06
CN5Y672G0037,CN,5,37,41.45,78.58,4420,5,1,0.2
CN5Y672H0009,CN,5,9,41.45,78.67,4440,0,1,0.14
CN5Y672I0006,CN,5,6,41.57,78.88,4760,0,1,0.15
CN5Y672I0036,CN,5,36,41.68,78.9,4400,5,1,0.18
CN5Y673P0018,CN,5,18,41.85,79.85,4500,4,1,3.31
CN5Y673P0023,CN,5,23,41.83,79.85,4180,4,1,2.32
CN5Y673P0044,CN,5,44,41.97,80.03,5040,4,1,0.56
CN5Y674A0027,CN,5,27 SKLK,41.77,80.28,4320,3,1,2.6
CN5Y674B0020,CN,5,20,41.82,80.2,4920,5,1,0.65
CN5Y674B0030,CN,5,30,41.87,80.13,5360,8,1,2.23
CN5Y674C0020,CN,5,20,41.95,80.45,4440,5,1,0.25
CN5Y674E0014,CN,5,14,41.9,80.53,4750,5,1,0.22
CN5Y681A0018,CN,5,18,41.98,80.77,4280,4,1,0.5
CN5Y681B0001,CN,5,1,42.07,80.72,4060,4,1,0.98
CN5Y681B0014,CN,5,14,42.1,80.57,4060,4,1,0.91
CN5Y681B0045,CN,5,45,42.17,80.63,4790,0,1,0.18
CN5Y681C0017,CN,5,17,42.23,80.5,4200,0,1,0.18
CN5Y681C0028,CN,5,28,42.3,80.62,4500,3,1,11.37
CN5Y681D0001,CN,5,1,42.27,80.7,4750,0,1,0.2
CN5Y681D0004,CN,5,4,42.25,80.72,4630,5,1,0.16
CN5Y681D0011,CN,5,11,42.3,80.72,4750,5,1,0.44
CN5Y681E0017,CN,5,17,42.15,80.82,5200,3,1,4.6
CN5Y681E0038,CN,5,38,42.08,80.87,4400,3,1,1.6
CN5Y682A0012,CN,5,12,41.95,81.07,4400,5,1,0.36
CN5Y682A0020,CN,5,20,42,81.08,4320,5,1,0.19
CN5Y682C0056,CN,5,56,42.18,81.1,4550,5,1,0.4
CN5Y682C0059,CN,5,59,42.15,81.12,4500,4,1,0.72
CN5Y682D0002,CN,5,2,42.15,81.35,3700,5,1,0.27
CN5Y682D0013,CN,5,13,42.22,81.25,3900,0,1,0.25
CN5Y682D0037,CN,5,37,42.23,81.4,4200,2,1,2.51
CN5Y683A0001,CN,5,1,42.2,81.95,3500,5,1,0.31
CN5Y684B0019,CN,5,19,42.32,82.22,4000,5,1,0.21
CN5Y684B0025,CN,5,25,42.38,82.15,3900,4,1,0.75
CN5Y684C0001,CN,5,1,42.45,82.38,4000,5,1,0.26
CN5Y685D0002,CN,5,2,42.4,83.4,3480,5,1,0.13
CN5Y686C0008,CN,5,8,42.43,83.83,4340,5,1,0.14
CN5Y686C0033,CN,5,33,42.48,83.97,3860,5,1,0.12
CN5Y686E0008,CN,5,8,42.37,84.23,4160,2,1,2.05
CN5Y686G0007,CN,5,7,42.35,84.3,3900,3,1,1.5
CN5Y686G0008,CN,5,8,42.35,84.3,4080,0,1,0.03
CN5Y691D0020,CN,5,20,42.4,84.52,3560,0,1,0.04
CN5Y691D0036,CN,5,36,42.4,84.23,3840,5,1,0.26
CN5Y692A0004,CN,5,4,42.48,84.03,3920,0,1,0.08
CN5Y692B0016,CN,5,16,42.52,83.73,3700,4,1,0.7
CN5Y692C0041,CN,5,41,42.55,83.43,3780,5,1,0.32
CN5Y692C0067,CN,5,67,42.53,83.08,3940,4,1,1.09
CN5Y692D0002,CN,5,2,42.67,83.33,3820,4,1,0.36
CN5Y692E0002,CN,5,2,42.7,83.22,3780,4,1,0.62
CN5Y692E0004,CN,5,4,42.68,83.2,3840,4,1,1.24
CN5Y692F0001,CN,5,1,42.72,83.18,4020,5,1,0.12
CN5Y693C0004,CN,5,4,43.03,83.52,3700,5,1,0.16
CN5Y693D0011,CN,5,11,43.1,83.75,3720,4,1,0.68
CN5Y694A0005,CN,5,5,43.12,83.98,3580,5,1,0.13
CN5Y694H0021,CN,5,21,43.17,85.37,4040,4,1,1.25
CN5Y694I0021,CN,5,21,43.18,86.55,4260,0,1,0.13
CN5Y694I0027,CN,5,27,43.18,86.57,4260,5,1,0.2
CN5Y695B0029,CN,5,29,42.6,85.4,4060,4,1,1.48
CN5Y695C0001,CN,5,1,42.7,85.45,3820,5,1,0.11
CN5Y695C0006,CN,5,6,42.67,85.37,3920,0,1,0.18
CN5Y695C0012,CN,5,12,42.65,85.32,3780,5,1,0.23
CN5Y695D0009,CN,5,9,42.65,85.28,4060,2,1,4.41
CN5Y695D0025,CN,5,25,42.67,85.17,3840,4,1,0.37
CN5Y696B0011,CN,5,11,42.8,84.93,3900,4,1,0.38
CN5Y696B0016,CN,5,16,42.75,85,3860,4,1,0.31
CN5Y696D0029,CN,5,29,42.57,85.15,3960,5,1,0.17
CN5Y696E0002,CN,5,2,42.48,85.07,4100,4,1,0.45
CN5Y696E0004,CN,5,4,42.52,85.17,4100,4,1,0.75
CN5Y696G0024,CN,5,24,42.55,85.32,4080,5,1,0.17
CN5Y696G0043,CN,5,43,42.6,85.35,4160,8,1,1.4
CN5Y696H0029,CN,5,29,42.58,85.55,4020,4,1,1.74
CN5Y696I0002,CN,5,2,42.57,85.73,4020,4,1,0.4
CN5Y697E0045,CN,5,45,42.82,86.78,4070,4,1,0.86
CN5Y698B0002,CN,5,2,42.78,86.72,4140,0,1,0.05
CN5Y724G0003,CN,5,3,43.68,88.8,3800,5,1,0.22
CN5Y725D0006,CN,5,6,43.8,88.28,3940,5,1,0.17
CN5Y725E0024,CN,5,24,43.73,88.17,3800,4,1,0.77
CN5Y730A0005,CN,5,5,43.1,87.38,3860,5,1,0.25
CN5Y730D0024,CN,5,24,43.13,86.92,3920,4,1,0.62
CN5Y730D0030,CN,5,30,43.18,86.95,3900,3,1,0.95
CN5Y731A0029,CN,5,29,43.15,86.83,3830,4,1,0.63
CN5Y731B0009,CN,5,9,43.15,86.82,3790,4,1,0.47
CN5Y731C0007,CN,5,7,43.23,86.72,4240,5,1,0.05
CN5Y731C0008,CN,5,8,43.23,86.7,4030,5,1,0.07
CN5Y731D0005,CN,5,5,43.15,86.82,3890,4,1,0.27
CN5Y731D0032,CN,5,32,43.1,86.72,3870,3,0,1.18
CN5Y731E0005,CN,5,5,43.1,86.58,3940,4,1,0.23
CN5Y731E0041,CN,5,41,43.23,86.48,4110,5,1,0.04
CN5Y731E0052,CN,5,52,43.43,86.55,3240,5,1,0.17
CN5Y732A0002,CN,5,2,43.47,86.47,3680,4,1,0.2
CN5Y732C0012,CN,5,12,43.22,86.45,3920,4,1,0.22
CN5Y732E0007,CN,5,7,43.28,86.18,4100,5,1,0.08
CN5Y732E0010,CN,5,10,43.33,86.2,4040,5,1,0.05
CN5Y732E0025,CN,5,25,43.38,86.27,3700,5,1,0.14
CN5Y732E0031,CN,5,31,43.33,86.23,3980,2,1,2.51
CN5Y734A0023,CN,5,23,43.47,85.97,4050,2,1,9.5
CN5Y734A0028,CN,5,28,43.52,85.93,3600,5,1,0.03
CN5Y734A0035,CN,5,35,43.58,85.9,3940,4,1,0.31
CN5Y734B0003,CN,5,3,43.63,85.85,4080,4,1,0.9
CN5Y734B0010,CN,5,10,43.63,85.82,4200,4,1,2.15
CN5Y734B0013,CN,5,13,43.62,85.82,4060,4,1,1.32
CN5Y735B0024,CN,5,24,43.43,86.05,4200,4,1,1.18
CN5Y735B0027,CN,5,27,43.42,86.07,4260,4,1,0.25
CN5Y735C0008,CN,5,8,43.38,86.03,4320,5,1,0.07
CN5Y735C0009,CN,5,9,43.4,86.08,4020,4,1,0.57
CN5Y735C0038,CN,5,38,43.3,86.17,4020,4,1,0.3
CN5Y735C0044,CN,5,44,43.18,86.12,3650,5,1,0.17
CN5Y735D0012,CN,5,12,43.17,85.93,3980,4,1,0.68
CN5Y735F0037,CN,5,37,43.23,85.48,4160,4,1,0.7
CN5Y735F0052,CN,5,52,43.23,85.45,4360,4,1,0.42
CN5Y735F0074,CN,5,74,43.3,85.52,4260,5,1,0.18
CN5Y735F0077,CN,5,77,43.32,85.53,4330,5,1,0.16
CN5Y735F0096,CN,5,96,43.4,85.65,3980,5,1,0.18
CN5Y735G0011,CN,5,11,43.45,85.72,4080,4,1,0.58
CN5Y736A0022,CN,5,22,43.35,85.58,4040,2,1,3
CN5Y736A0028,CN,5,28,43.37,85.55,4340,4,1,0.34
CN5Y736C0027,CN,5,27,43.42,85.07,4050,4,1,0.23
CN5Y736C0036,CN,5,36,43.48,85.05,4200,4,1,0.21
CN5Y736D0037,CN,5,37,43.45,85.25,4100,4,1,0.32
CN5Y736F0023,CN,5,23,43.52,85.35,4400,1,1,5.98
CN5Y736F0032,CN,5,32,43.53,85.4,4500,5,1,0.59
CN5Y736G0033,CN,5,33,43.67,85.63,4050,5,1,0.05
CN5Y737A0001,CN,5,1,43.78,85.63,3695,5,1,0.18
CN5Y737A0024,CN,5,24,43.63,85.55,4050,4,1,0.29
CN5Y737C0033,CN,5,33,43.62,85.42,4090,5,1,0.24
CN5Y737C0042,CN,5,42,43.63,85.33,4200,4,1,0.68
CN5Y737D0040,CN,5,40,43.58,85.23,4380,4,1,0.36
CN5Y737F0033,CN,5,33,43.65,85.08,4430,5,1,0.03
CN5Y738B0004,CN,5,4,43.8,85.13,4280,5,1,0.11
CN5Y738B0009,CN,5,9,43.7,85.1,4180,5,1,0.07
CN5Y738C0076,CN,5,76,43.65,84.93,4450,5,1,0.15
CN5Y738D0004,CN,5,4,43.67,84.93,4480,5,1,0.08
CN5Y738D0014,CN,5,14,43.6,84.58,4360,4,1,0.43
CN5Y738D0036,CN,5,36,43.65,84.83,3880,2,1,2.95
CN5Y738D0041,CN,5,41,43.67,84.87,3960,4,2,0.51
CN5Y741A0016,CN,5,16,43.93,84.78,3870,4,1,0.38
CN5Y741A0018,CN,5,18,43.92,84.8,4280,5,1,0.21
CN5Y741B0048,CN,5,48,43.63,84.75,3990,4,1,0.66
CN5Y741B0090,CN,5,90,43.8,84.7,3770,4,1,0.21
CN5Y741C0008,CN,5,8,43.77,84.58,3840,4,1,0.69
CN5Y741C0030,CN,5,30,43.82,84.53,4390,5,1,0.06
